Country,Crop,Average_annual_rainfall(mm),Pesticides_used(tonnes),Average_temperature(degree C),Crop_yield(hg/ha)
India,Soybeans,1083.0,52279.0,24.55,10789
India,Soybeans,1083.0,52279.0,26.53,10789
India,Soybeans,1083.0,52279.0,26.53,10789
India,Soybeans,1083.0,52279.0,25.58,10789
India,Sweet potatoes,1083.0,52279.0,24.92,84850
India,Sweet potatoes,1083.0,52279.0,26.45,84850
India,Sweet potatoes,1083.0,52279.0,25.58,84850
India,Sweet potatoes,1083.0,52279.0,23.26,84850
India,Sweet potatoes,1083.0,52279.0,25.68,84850
India,Sweet potatoes,1083.0,52279.0,25.09,84850
India,Sweet potatoes,1083.0,52279.0,24.71,84850
India,Sweet potatoes,1083.0,52279.0,26.19,84850
India,Sweet potatoes,1083.0,52279.0,27.47,84850
India,Sweet potatoes,1083.0,52279.0,24.77,84850
India,Sweet potatoes,1083.0,52279.0,24.83,84850
India,Sweet potatoes,1083.0,52279.0,24.71,84850
India,Sweet potatoes,1083.0,52279.0,23.26,84850
India,Sweet potatoes,1083.0,52279.0,25.75,84850
India,Sweet potatoes,1083.0,52279.0,24.71,84850
India,Sweet potatoes,1083.0,52279.0,25.46,84850
India,Sweet potatoes,1083.0,52279.0,25.21,84850
India,Sweet potatoes,1083.0,52279.0,26.38,84850
India,Sweet potatoes,1083.0,52279.0,24.55,84850
India,Sweet potatoes,1083.0,52279.0,26.53,84850
India,Sweet potatoes,1083.0,52279.0,26.53,84850
India,Sweet potatoes,1083.0,52279.0,25.58,84850
India,Wheat,1083.0,52279.0,24.92,26789
India,Wheat,1083.0,52279.0,26.45,26789
India,Wheat,1083.0,52279.0,25.58,26789
India,Wheat,1083.0,52279.0,23.26,26789
India,Wheat,1083.0,52279.0,25.68,26789
India,Wheat,1083.0,52279.0,25.09,26789
India,Wheat,1083.0,52279.0,24.71,26789
India,Wheat,1083.0,52279.0,26.19,26789
India,Wheat,1083.0,52279.0,27.47,26789
India,Wheat,1083.0,52279.0,24.77,26789
India,Wheat,1083.0,52279.0,24.83,26789
India,Wheat,1083.0,52279.0,24.71,26789
India,Wheat,1083.0,52279.0,23.26,26789
India,Wheat,1083.0,52279.0,25.75,26789
India,Wheat,1083.0,52279.0,24.71,26789
India,Wheat,1083.0,52279.0,25.46,26789
India,Wheat,1083.0,52279.0,25.21,26789
India,Wheat,1083.0,52279.0,26.38,26789
India,Wheat,1083.0,52279.0,24.55,26789
India,Wheat,1083.0,52279.0,26.53,26789
India,Wheat,1083.0,52279.0,26.53,26789
India,Wheat,1083.0,52279.0,25.58,26789
India,Cassava,1083.0,49157.0,25.91,252815
India,Cassava,1083.0,49157.0,27.48,252815
India,Cassava,1083.0,49157.0,26.35,252815
India,Cassava,1083.0,49157.0,24.34,252815
India,Cassava,1083.0,49157.0,26.01,252815
India,Cassava,1083.0,49157.0,26.12,252815
India,Cassava,1083.0,49157.0,25.77,252815
India,Cassava,1083.0,49157.0,26.69,252815
India,Cassava,1083.0,49157.0,27.87,252815
India,Cassava,1083.0,49157.0,25.87,252815
India,Cassava,1083.0,49157.0,26.27,252815
India,Cassava,1083.0,49157.0,25.46,252815
India,Cassava,1083.0,49157.0,24.34,252815
India,Cassava,1083.0,49157.0,26.4,252815
India,Cassava,1083.0,49157.0,25.77,252815
India,Cassava,1083.0,49157.0,25.87,252815
India,Cassava,1083.0,49157.0,25.55,252815
India,Cassava,1083.0,49157.0,27.09,252815
India,Cassava,1083.0,49157.0,24.84,252815
India,Cassava,1083.0,49157.0,27.32,252815
India,Cassava,1083.0,49157.0,27.32,252815
India,Cassava,1083.0,49157.0,26.12,252815
India,Maize,1083.0,49157.0,25.91,17969
India,Maize,1083.0,49157.0,27.48,17969
India,Maize,1083.0,49157.0,26.35,17969
India,Maize,1083.0,49157.0,24.34,17969
India,Maize,1083.0,49157.0,26.01,17969
India,Maize,1083.0,49157.0,26.12,17969
India,Maize,1083.0,49157.0,25.77,17969
India,Maize,1083.0,49157.0,26.69,17969
India,Maize,1083.0,49157.0,27.87,17969
India,Maize,1083.0,49157.0,25.87,17969
India,Maize,1083.0,49157.0,26.27,17969
India,Maize,1083.0,49157.0,25.46,17969
India,Maize,1083.0,49157.0,24.34,17969
India,Maize,1083.0,49157.0,26.4,17969
India,Maize,1083.0,49157.0,25.77,17969
India,Maize,1083.0,49157.0,25.87,17969
India,Maize,1083.0,49157.0,25.55,17969
India,Maize,1083.0,49157.0,27.09,17969
India,Maize,1083.0,49157.0,24.84,17969
India,Maize,1083.0,49157.0,27.32,17969
India,Maize,1083.0,49157.0,27.32,17969
India,Maize,1083.0,49157.0,26.12,17969
India,Potatoes,1083.0,49157.0,25.91,146020
India,Potatoes,1083.0,49157.0,27.48,146020
India,Potatoes,1083.0,49157.0,26.35,146020
India,Potatoes,1083.0,49157.0,24.34,146020
India,Potatoes,1083.0,49157.0,26.01,146020
India,Potatoes,1083.0,49157.0,26.12,146020
India,Potatoes,1083.0,49157.0,25.77,146020
India,Potatoes,1083.0,49157.0,26.69,146020
India,Potatoes,1083.0,49157.0,27.87,146020
India,Potatoes,1083.0,49157.0,25.87,146020
India,Potatoes,1083.0,49157.0,26.27,146020
India,Potatoes,1083.0,49157.0,25.46,146020
India,Potatoes,1083.0,49157.0,24.34,146020
India,Potatoes,1083.0,49157.0,26.4,146020
India,Potatoes,1083.0,49157.0,25.77,146020
India,Potatoes,1083.0,49157.0,25.87,146020
India,Potatoes,1083.0,49157.0,25.55,146020
India,Potatoes,1083.0,49157.0,27.09,146020
India,Potatoes,1083.0,49157.0,24.84,146020
India,Potatoes,1083.0,49157.0,27.32,146020
India,Potatoes,1083.0,49157.0,27.32,146020
India,Potatoes,1083.0,49157.0,26.12,146020
India,"Rice, paddy",1083.0,49157.0,25.91,28805
India,"Rice, paddy",1083.0,49157.0,27.48,28805
India,"Rice, paddy",1083.0,49157.0,26.35,28805
India,"Rice, paddy",1083.0,49157.0,24.34,28805
India,"Rice, paddy",1083.0,49157.0,26.01,28805
India,"Rice, paddy",1083.0,49157.0,26.12,28805
India,"Rice, paddy",1083.0,49157.0,25.77,28805
India,"Rice, paddy",1083.0,49157.0,26.69,28805
India,"Rice, paddy",1083.0,49157.0,27.87,28805
India,"Rice, paddy",1083.0,49157.0,25.87,28805
India,"Rice, paddy",1083.0,49157.0,26.27,28805
India,"Rice, paddy",1083.0,49157.0,25.46,28805
India,"Rice, paddy",1083.0,49157.0,24.34,28805
India,"Rice, paddy",1083.0,49157.0,26.4,28805
India,"Rice, paddy",1083.0,49157.0,25.77,28805
India,"Rice, paddy",1083.0,49157.0,25.87,28805
India,"Rice, paddy",1083.0,49157.0,25.55,28805
India,"Rice, paddy",1083.0,49157.0,27.09,28805
India,"Rice, paddy",1083.0,49157.0,24.84,28805
India,"Rice, paddy",1083.0,49157.0,27.32,28805
India,"Rice, paddy",1083.0,49157.0,27.32,28805
India,"Rice, paddy",1083.0,49157.0,26.12,28805
India,Sorghum,1083.0,49157.0,25.91,8592
India,Sorghum,1083.0,49157.0,27.48,8592
India,Sorghum,1083.0,49157.0,26.35,8592
India,Sorghum,1083.0,49157.0,24.34,8592
India,Sorghum,1083.0,49157.0,26.01,8592
India,Sorghum,1083.0,49157.0,26.12,8592
India,Sorghum,1083.0,49157.0,25.77,8592
India,Sorghum,1083.0,49157.0,26.69,8592
India,Sorghum,1083.0,49157.0,27.87,8592
India,Sorghum,1083.0,49157.0,25.87,8592
India,Sorghum,1083.0,49157.0,26.27,8592
India,Sorghum,1083.0,49157.0,25.46,8592
India,Sorghum,1083.0,49157.0,24.34,8592
India,Sorghum,1083.0,49157.0,26.4,8592
India,Sorghum,1083.0,49157.0,25.77,8592
India,Sorghum,1083.0,49157.0,25.87,8592
India,Sorghum,1083.0,49157.0,25.55,8592
India,Sorghum,1083.0,49157.0,27.09,8592
India,Sorghum,1083.0,49157.0,24.84,8592
India,Sorghum,1083.0,49157.0,27.32,8592
India,Sorghum,1083.0,49157.0,27.32,8592
India,Sorghum,1083.0,49157.0,26.12,8592
India,Soybeans,1083.0,49157.0,25.91,11001
India,Soybeans,1083.0,49157.0,27.48,11001
India,Soybeans,1083.0,49157.0,26.35,11001
India,Soybeans,1083.0,49157.0,24.34,11001
India,Soybeans,1083.0,49157.0,26.01,11001
India,Soybeans,1083.0,49157.0,26.12,11001
India,Soybeans,1083.0,49157.0,25.77,11001
India,Soybeans,1083.0,49157.0,26.69,11001
India,Soybeans,1083.0,49157.0,27.87,11001
India,Soybeans,1083.0,49157.0,25.87,11001
India,Soybeans,1083.0,49157.0,26.27,11001
India,Soybeans,1083.0,49157.0,25.46,11001
India,Soybeans,1083.0,49157.0,24.34,11001
India,Soybeans,1083.0,49157.0,26.4,11001
India,Soybeans,1083.0,49157.0,25.77,11001
India,Soybeans,1083.0,49157.0,25.87,11001
India,Soybeans,1083.0,49157.0,25.55,11001
India,Soybeans,1083.0,49157.0,27.09,11001
India,Soybeans,1083.0,49157.0,24.84,11001
India,Soybeans,1083.0,49157.0,27.32,11001
India,Soybeans,1083.0,49157.0,27.32,11001
India,Soybeans,1083.0,49157.0,26.12,11001
India,Sweet potatoes,1083.0,49157.0,25.91,86907
India,Sweet potatoes,1083.0,49157.0,27.48,86907
India,Sweet potatoes,1083.0,49157.0,26.35,86907
India,Sweet potatoes,1083.0,49157.0,24.34,86907
India,Sweet potatoes,1083.0,49157.0,26.01,86907
India,Sweet potatoes,1083.0,49157.0,26.12,86907
India,Sweet potatoes,1083.0,49157.0,25.77,86907
India,Sweet potatoes,1083.0,49157.0,26.69,86907
India,Sweet potatoes,1083.0,49157.0,27.87,86907
India,Sweet potatoes,1083.0,49157.0,25.87,86907
India,Sweet potatoes,1083.0,49157.0,26.27,86907
India,Sweet potatoes,1083.0,49157.0,25.46,86907
India,Sweet potatoes,1083.0,49157.0,24.34,86907
India,Sweet potatoes,1083.0,49157.0,26.4,86907
India,Sweet potatoes,1083.0,49157.0,25.77,86907
India,Sweet potatoes,1083.0,49157.0,25.87,86907
India,Sweet potatoes,1083.0,49157.0,25.55,86907
India,Sweet potatoes,1083.0,49157.0,27.09,86907
India,Sweet potatoes,1083.0,49157.0,24.84,86907
India,Sweet potatoes,1083.0,49157.0,27.32,86907
India,Sweet potatoes,1083.0,49157.0,27.32,86907
India,Sweet potatoes,1083.0,49157.0,26.12,86907
India,Wheat,1083.0,49157.0,25.91,24852
India,Wheat,1083.0,49157.0,27.48,24852
India,Wheat,1083.0,49157.0,26.35,24852
India,Wheat,1083.0,49157.0,24.34,24852
India,Wheat,1083.0,49157.0,26.01,24852
India,Wheat,1083.0,49157.0,26.12,24852
India,Wheat,1083.0,49157.0,25.77,24852
India,Wheat,1083.0,49157.0,26.69,24852
India,Wheat,1083.0,49157.0,27.87,24852
India,Wheat,1083.0,49157.0,25.87,24852
India,Wheat,1083.0,49157.0,26.27,24852
India,Wheat,1083.0,49157.0,25.46,24852
India,Wheat,1083.0,49157.0,24.34,24852
India,Wheat,1083.0,49157.0,26.4,24852
India,Wheat,1083.0,49157.0,25.77,24852
India,Wheat,1083.0,49157.0,25.87,24852
India,Wheat,1083.0,49157.0,25.55,24852
India,Wheat,1083.0,49157.0,27.09,24852
India,Wheat,1083.0,49157.0,24.84,24852
India,Wheat,1083.0,49157.0,27.32,24852
India,Wheat,1083.0,49157.0,27.32,24852
India,Wheat,1083.0,49157.0,26.12,24852
India,Cassava,1083.0,46195.0,26.12,239523
India,Cassava,1083.0,46195.0,27.21,239523
India,Cassava,1083.0,46195.0,26.4,239523
India,Cassava,1083.0,46195.0,24.9,239523
India,Cassava,1083.0,46195.0,25.29,239523
India,Cassava,1083.0,46195.0,25.74,239523
India,Cassava,1083.0,46195.0,26.36,239523
India,Cassava,1083.0,46195.0,26.86,239523
India,Cassava,1083.0,46195.0,27.24,239523
India,Cassava,1083.0,46195.0,25.5,239523
India,Cassava,1083.0,46195.0,26.42,239523
India,Cassava,1083.0,46195.0,25.78,239523
India,Cassava,1083.0,46195.0,24.9,239523
India,Cassava,1083.0,46195.0,26.06,239523
India,Cassava,1083.0,46195.0,26.36,239523
India,Cassava,1083.0,46195.0,25.97,239523
India,Cassava,1083.0,46195.0,25.1,239523
India,Cassava,1083.0,46195.0,26.85,239523
India,Cassava,1083.0,46195.0,24.93,239523
India,Cassava,1083.0,46195.0,26.96,239523
India,Cassava,1083.0,46195.0,26.96,239523
India,Cassava,1083.0,46195.0,26.21,239523
India,Maize,1083.0,46195.0,26.12,17922
India,Maize,1083.0,46195.0,27.21,17922
India,Maize,1083.0,46195.0,26.4,17922
India,Maize,1083.0,46195.0,24.9,17922
India,Maize,1083.0,46195.0,25.29,17922
India,Maize,1083.0,46195.0,25.74,17922
India,Maize,1083.0,46195.0,26.36,17922
India,Maize,1083.0,46195.0,26.86,17922
India,Maize,1083.0,46195.0,27.24,17922
India,Maize,1083.0,46195.0,25.5,17922
India,Maize,1083.0,46195.0,26.42,17922
India,Maize,1083.0,46195.0,25.78,17922
India,Maize,1083.0,46195.0,24.9,17922
India,Maize,1083.0,46195.0,26.06,17922
India,Maize,1083.0,46195.0,26.36,17922
India,Maize,1083.0,46195.0,25.97,17922
India,Maize,1083.0,46195.0,25.1,17922
India,Maize,1083.0,46195.0,26.85,17922
India,Maize,1083.0,46195.0,24.93,17922
India,Maize,1083.0,46195.0,26.96,17922
India,Maize,1083.0,46195.0,26.96,17922
India,Maize,1083.0,46195.0,26.21,17922
India,Potatoes,1083.0,46195.0,26.12,175712
India,Potatoes,1083.0,46195.0,27.21,175712
India,Potatoes,1083.0,46195.0,26.4,175712
India,Potatoes,1083.0,46195.0,24.9,175712
India,Potatoes,1083.0,46195.0,25.29,175712
India,Potatoes,1083.0,46195.0,25.74,175712
India,Potatoes,1083.0,46195.0,26.36,175712
India,Potatoes,1083.0,46195.0,26.86,175712
India,Potatoes,1083.0,46195.0,27.24,175712
India,Potatoes,1083.0,46195.0,25.5,175712
India,Potatoes,1083.0,46195.0,26.42,175712
India,Potatoes,1083.0,46195.0,25.78,175712
India,Potatoes,1083.0,46195.0,24.9,175712
India,Potatoes,1083.0,46195.0,26.06,175712
India,Potatoes,1083.0,46195.0,26.36,175712
India,Potatoes,1083.0,46195.0,25.97,175712
India,Potatoes,1083.0,46195.0,25.1,175712
India,Potatoes,1083.0,46195.0,26.85,175712
India,Potatoes,1083.0,46195.0,24.93,175712
India,Potatoes,1083.0,46195.0,26.96,175712
India,Potatoes,1083.0,46195.0,26.96,175712
India,Potatoes,1083.0,46195.0,26.21,175712
India,"Rice, paddy",1083.0,46195.0,26.12,29782
India,"Rice, paddy",1083.0,46195.0,27.21,29782
India,"Rice, paddy",1083.0,46195.0,26.4,29782
India,"Rice, paddy",1083.0,46195.0,24.9,29782
India,"Rice, paddy",1083.0,46195.0,25.29,29782
India,"Rice, paddy",1083.0,46195.0,25.74,29782
India,"Rice, paddy",1083.0,46195.0,26.36,29782
India,"Rice, paddy",1083.0,46195.0,26.86,29782
India,"Rice, paddy",1083.0,46195.0,27.24,29782
India,"Rice, paddy",1083.0,46195.0,25.5,29782
India,"Rice, paddy",1083.0,46195.0,26.42,29782
India,"Rice, paddy",1083.0,46195.0,25.78,29782
India,"Rice, paddy",1083.0,46195.0,24.9,29782
India,"Rice, paddy",1083.0,46195.0,26.06,29782
India,"Rice, paddy",1083.0,46195.0,26.36,29782
India,"Rice, paddy",1083.0,46195.0,25.97,29782
India,"Rice, paddy",1083.0,46195.0,25.1,29782
India,"Rice, paddy",1083.0,46195.0,26.85,29782
India,"Rice, paddy",1083.0,46195.0,24.93,29782
India,"Rice, paddy",1083.0,46195.0,26.96,29782
India,"Rice, paddy",1083.0,46195.0,26.96,29782
India,"Rice, paddy",1083.0,46195.0,26.21,29782
India,Sorghum,1083.0,46195.0,26.12,8472
India,Sorghum,1083.0,46195.0,27.21,8472
India,Sorghum,1083.0,46195.0,26.4,8472
India,Sorghum,1083.0,46195.0,24.9,8472
India,Sorghum,1083.0,46195.0,25.29,8472
India,Sorghum,1083.0,46195.0,25.74,8472
India,Sorghum,1083.0,46195.0,26.36,8472
India,Sorghum,1083.0,46195.0,26.86,8472
India,Sorghum,1083.0,46195.0,27.24,8472
India,Sorghum,1083.0,46195.0,25.5,8472
India,Sorghum,1083.0,46195.0,26.42,8472
India,Sorghum,1083.0,46195.0,25.78,8472
India,Sorghum,1083.0,46195.0,24.9,8472
India,Sorghum,1083.0,46195.0,26.06,8472
India,Sorghum,1083.0,46195.0,26.36,8472
India,Sorghum,1083.0,46195.0,25.97,8472
India,Sorghum,1083.0,46195.0,25.1,8472
India,Sorghum,1083.0,46195.0,26.85,8472
India,Sorghum,1083.0,46195.0,24.93,8472
India,Sorghum,1083.0,46195.0,26.96,8472
India,Sorghum,1083.0,46195.0,26.96,8472
India,Sorghum,1083.0,46195.0,26.21,8472
India,Soybeans,1083.0,46195.0,26.12,11380
India,Soybeans,1083.0,46195.0,27.21,11380
India,Soybeans,1083.0,46195.0,26.4,11380
India,Soybeans,1083.0,46195.0,24.9,11380
India,Soybeans,1083.0,46195.0,25.29,11380
India,Soybeans,1083.0,46195.0,25.74,11380
India,Soybeans,1083.0,46195.0,26.36,11380
India,Soybeans,1083.0,46195.0,26.86,11380
India,Soybeans,1083.0,46195.0,27.24,11380
India,Soybeans,1083.0,46195.0,25.5,11380
India,Soybeans,1083.0,46195.0,26.42,11380
India,Soybeans,1083.0,46195.0,25.78,11380
India,Soybeans,1083.0,46195.0,24.9,11380
India,Soybeans,1083.0,46195.0,26.06,11380
India,Soybeans,1083.0,46195.0,26.36,11380
India,Soybeans,1083.0,46195.0,25.97,11380
India,Soybeans,1083.0,46195.0,25.1,11380
India,Soybeans,1083.0,46195.0,26.85,11380
India,Soybeans,1083.0,46195.0,24.93,11380
India,Soybeans,1083.0,46195.0,26.96,11380
India,Soybeans,1083.0,46195.0,26.96,11380
India,Soybeans,1083.0,46195.0,26.21,11380
India,Sweet potatoes,1083.0,46195.0,26.12,85744
India,Sweet potatoes,1083.0,46195.0,27.21,85744
India,Sweet potatoes,1083.0,46195.0,26.4,85744
India,Sweet potatoes,1083.0,46195.0,24.9,85744
India,Sweet potatoes,1083.0,46195.0,25.29,85744
India,Sweet potatoes,1083.0,46195.0,25.74,85744
India,Sweet potatoes,1083.0,46195.0,26.36,85744
India,Sweet potatoes,1083.0,46195.0,26.86,85744
India,Sweet potatoes,1083.0,46195.0,27.24,85744
India,Sweet potatoes,1083.0,46195.0,25.5,85744
India,Sweet potatoes,1083.0,46195.0,26.42,85744
India,Sweet potatoes,1083.0,46195.0,25.78,85744
India,Sweet potatoes,1083.0,46195.0,24.9,85744
India,Sweet potatoes,1083.0,46195.0,26.06,85744
India,Sweet potatoes,1083.0,46195.0,26.36,85744
India,Sweet potatoes,1083.0,46195.0,25.97,85744
India,Sweet potatoes,1083.0,46195.0,25.1,85744
India,Sweet potatoes,1083.0,46195.0,26.85,85744
India,Sweet potatoes,1083.0,46195.0,24.93,85744
India,Sweet potatoes,1083.0,46195.0,26.96,85744
India,Sweet potatoes,1083.0,46195.0,26.96,85744
India,Sweet potatoes,1083.0,46195.0,26.21,85744
India,Wheat,1083.0,46195.0,26.12,25901
India,Wheat,1083.0,46195.0,27.21,25901
India,Wheat,1083.0,46195.0,26.4,25901
India,Wheat,1083.0,46195.0,24.9,25901
India,Wheat,1083.0,46195.0,25.29,25901
India,Wheat,1083.0,46195.0,25.74,25901
India,Wheat,1083.0,46195.0,26.36,25901
India,Wheat,1083.0,46195.0,26.86,25901
India,Wheat,1083.0,46195.0,27.24,25901
India,Wheat,1083.0,46195.0,25.5,25901
India,Wheat,1083.0,46195.0,26.42,25901
India,Wheat,1083.0,46195.0,25.78,25901
India,Wheat,1083.0,46195.0,24.9,25901
India,Wheat,1083.0,46195.0,26.06,25901
India,Wheat,1083.0,46195.0,26.36,25901
India,Wheat,1083.0,46195.0,25.97,25901
India,Wheat,1083.0,46195.0,25.1,25901
India,Wheat,1083.0,46195.0,26.85,25901
India,Wheat,1083.0,46195.0,24.93,25901
India,Wheat,1083.0,46195.0,26.96,25901
India,Wheat,1083.0,46195.0,26.96,25901
India,Wheat,1083.0,46195.0,26.21,25901
India,Cassava,1083.0,44957.52,25.98,269087
India,Cassava,1083.0,44957.52,27.44,269087
India,Cassava,1083.0,44957.52,26.13,269087
India,Cassava,1083.0,44957.52,24.57,269087
India,Cassava,1083.0,44957.52,25.34,269087
India,Cassava,1083.0,44957.52,25.93,269087
India,Cassava,1083.0,44957.52,26.05,269087
India,Cassava,1083.0,44957.52,26.49,269087
India,Cassava,1083.0,44957.52,27.23,269087
India,Cassava,1083.0,44957.52,25.62,269087
India,Cassava,1083.0,44957.52,26.43,269087
India,Cassava,1083.0,44957.52,25.35,269087
India,Cassava,1083.0,44957.52,24.57,269087
India,Cassava,1083.0,44957.52,26.18,269087
India,Cassava,1083.0,44957.52,26.05,269087
India,Cassava,1083.0,44957.52,25.58,269087
India,Cassava,1083.0,44957.52,25.11,269087
India,Cassava,1083.0,44957.52,27.08,269087
India,Cassava,1083.0,44957.52,24.69,269087
India,Cassava,1083.0,44957.52,27.03,269087
India,Cassava,1083.0,44957.52,27.03,269087
India,Cassava,1083.0,44957.52,25.93,269087
India,Maize,1083.0,44957.52,25.98,18216
India,Maize,1083.0,44957.52,27.44,18216
India,Maize,1083.0,44957.52,26.13,18216
India,Maize,1083.0,44957.52,24.57,18216
India,Maize,1083.0,44957.52,25.34,18216
India,Maize,1083.0,44957.52,25.93,18216
India,Maize,1083.0,44957.52,26.05,18216
India,Maize,1083.0,44957.52,26.49,18216
India,Maize,1083.0,44957.52,27.23,18216
India,Maize,1083.0,44957.52,25.62,18216
India,Maize,1083.0,44957.52,26.43,18216
India,Maize,1083.0,44957.52,25.35,18216
India,Maize,1083.0,44957.52,24.57,18216
India,Maize,1083.0,44957.52,26.18,18216
India,Maize,1083.0,44957.52,26.05,18216
India,Maize,1083.0,44957.52,25.58,18216
India,Maize,1083.0,44957.52,25.11,18216
India,Maize,1083.0,44957.52,27.08,18216
India,Maize,1083.0,44957.52,24.69,18216
India,Maize,1083.0,44957.52,27.03,18216
India,Maize,1083.0,44957.52,27.03,18216
India,Maize,1083.0,44957.52,25.93,18216
India,Potatoes,1083.0,44957.52,25.98,186443
India,Potatoes,1083.0,44957.52,27.44,186443
India,Potatoes,1083.0,44957.52,26.13,186443
India,Potatoes,1083.0,44957.52,24.57,186443
India,Potatoes,1083.0,44957.52,25.34,186443
India,Potatoes,1083.0,44957.52,25.93,186443
India,Potatoes,1083.0,44957.52,26.05,186443
India,Potatoes,1083.0,44957.52,26.49,186443
India,Potatoes,1083.0,44957.52,27.23,186443
India,Potatoes,1083.0,44957.52,25.62,186443
India,Potatoes,1083.0,44957.52,26.43,186443
India,Potatoes,1083.0,44957.52,25.35,186443
India,Potatoes,1083.0,44957.52,24.57,186443
India,Potatoes,1083.0,44957.52,26.18,186443
India,Potatoes,1083.0,44957.52,26.05,186443
India,Potatoes,1083.0,44957.52,25.58,186443
India,Potatoes,1083.0,44957.52,25.11,186443
India,Potatoes,1083.0,44957.52,27.08,186443
India,Potatoes,1083.0,44957.52,24.69,186443
India,Potatoes,1083.0,44957.52,27.03,186443
India,Potatoes,1083.0,44957.52,27.03,186443
India,Potatoes,1083.0,44957.52,25.93,186443
India,"Rice, paddy",1083.0,44957.52,25.98,28508
India,"Rice, paddy",1083.0,44957.52,27.44,28508
India,"Rice, paddy",1083.0,44957.52,26.13,28508
India,"Rice, paddy",1083.0,44957.52,24.57,28508
India,"Rice, paddy",1083.0,44957.52,25.34,28508
India,"Rice, paddy",1083.0,44957.52,25.93,28508
India,"Rice, paddy",1083.0,44957.52,26.05,28508
India,"Rice, paddy",1083.0,44957.52,26.49,28508
India,"Rice, paddy",1083.0,44957.52,27.23,28508
India,"Rice, paddy",1083.0,44957.52,25.62,28508
India,"Rice, paddy",1083.0,44957.52,26.43,28508
India,"Rice, paddy",1083.0,44957.52,25.35,28508
India,"Rice, paddy",1083.0,44957.52,24.57,28508
India,"Rice, paddy",1083.0,44957.52,26.18,28508
India,"Rice, paddy",1083.0,44957.52,26.05,28508
India,"Rice, paddy",1083.0,44957.52,25.58,28508
India,"Rice, paddy",1083.0,44957.52,25.11,28508
